,n_votes,who,unique_who,mean,std
sub-NDARVG971CHH_T1w__ax_129,5,"{'Dnkennedy', 'akeshavan', 'cjmarkie', 'ehuber'}",4,0.8,0.4472135954999579
sub-NDARVG971CHH_T1w__ax_149,2,"{'Dnkennedy', 'Kesh'}",2,1.0,0.0
sub-NDARVG971CHH_T1w__ax_69,5,"{'Dylan', 'dnkennedy', 'ekubota', '62442katieb'}",4,1.0,0.0
sub-NDARVG971CHH_T1w__ax_89,7,"{'sliew', 'pdonnelly', 'ekubota', 'cMadan', 'cjmarkie'}",5,0.8571428571428571,0.37796447300922725
sub-NDARVH070WH6_T1w__ax_115,5,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'pbellec'}",4,1.0,0.0
sub-NDARVH070WH6_T1w__ax_135,8,"{'Dnkennedy', 'gkiar', 'ehuber', 'pdonnelly', 'ekubota', 'cjmarkie'}",6,0.875,0.3535533905932738
sub-NDARVH070WH6_T1w__ax_55,3,"{'akeshavan', 'binarybottle', 'Dylan'}",3,1.0,0.0
sub-NDARVH070WH6_T1w__ax_75,5,"{'Dylan', 'pdonnelly', 'ekubota', 'pbellec'}",4,0.8,0.4472135954999579
sub-NDARVH070WH6_T1w__ax_95,5,"{'Dylan', 'Kesh', 'ehuber', 'anisha', 'cMadan'}",5,1.0,0.0
sub-NDARVJ504DAA_T1w__ax_115,3,"{'binarybottle', 'dnkennedy', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVJ504DAA_T1w__ax_135,8,"{'Dylan', 'pdonnelly', 'ekubota', 'cjmarkie', 'arokem'}",5,1.0,0.0
sub-NDARVJ504DAA_T1w__ax_75,3,"{'anisha', 'dnkennedy', 'ekubota'}",3,1.0,0.0
sub-NDARVJ504DAA_T1w__ax_95,7,"{'Dylan', 'dnkennedy', 'pbellec', 'binarybottle', 'satra', 'cjmarkie'}",6,1.0,0.0
sub-NDARVL555VVA_T1w__ax_119,3,"{'satra', 'cjmarkie', 'pdonnelly'}",3,0.3333333333333333,0.5773502691896258
sub-NDARVL555VVA_T1w__ax_139,2,"{'dnkennedy', 'ekubota'}",2,0.5,0.7071067811865476
sub-NDARVL555VVA_T1w__ax_59,6,"{'gkiar', 'pdonnelly', 'andronovhopf', 'jyeatman '}",4,0.5,0.5477225575051661
sub-NDARVL555VVA_T1w__ax_79,7,"{'akeshavan', 'gkiar', 'ekubota', 'cMadan', 'cjmarkie'}",5,0.42857142857142855,0.5345224838248487
sub-NDARVL555VVA_T1w__ax_99,5,"{'Dylan', 'binarybottle', 'Dnkennedy'}",3,0.0,0.0
sub-NDARVM685MER_T1w__ax_103,3,"{'akeshavan', 'binarybottle', 'Kesh'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVM685MER_T1w__ax_123,5,"{'Dylan', 'cjmarkie', 'ekubota', 'cMadan'}",4,0.8,0.4472135954999579
sub-NDARVM685MER_T1w__ax_143,8,"{'Dnkennedy', 'cjmarkie', 'ekubota', 'jyeatman '}",4,0.625,0.5175491695067657
sub-NDARVM685MER_T1w__ax_63,3,"{'cjmarkie', 'andronovhopf', 'pbellec'}",3,1.0,0.0
sub-NDARVM685MER_T1w__ax_83,3,"{'satra', 'dnkennedy', 'cMadan'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVN646NZP_T1w__ax_100,5,"{'Dnkennedy', 'Dylan', 'akeshavan', 'Danjonpeterson ', 'cjmarkie'}",5,1.0,0.0
sub-NDARVN646NZP_T1w__ax_120,5,"{'Dylan', 'cMadan', 'cjmarkie', 'andronovhopf'}",4,0.8,0.4472135954999579
sub-NDARVN646NZP_T1w__ax_140,7,"{'Dylan', 'arokem', 'ehuber', 'ekubota'}",4,1.0,0.0
sub-NDARVN646NZP_T1w__ax_60,2,"{'Dnkennedy', 'dnkennedy'}",2,1.0,0.0
sub-NDARVN646NZP_T1w__ax_80,4,"{'akeshavan', 'ehuber', 'arokem'}",3,1.0,0.0
sub-NDARVP135ZGE_T1w__ax_112,3,{'Dylan'},1,1.0,0.0
sub-NDARVP135ZGE_T1w__ax_132,4,"{'vkeshavan', 'akeshavan', 'jyeatman '}",3,0.75,0.5
sub-NDARVP135ZGE_T1w__ax_152,6,"{'Kesh', 'akeshavan', 'gkiar', 'ehuber', 'cMadan'}",5,1.0,0.0
sub-NDARVP135ZGE_T1w__ax_72,2,"{'dnkennedy', 'pdonnelly'}",2,1.0,0.0
sub-NDARVP135ZGE_T1w__ax_92,7,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'cjmarkie'}",4,1.0,0.0
sub-NDARVP281CJ4_T1w__ax_100,6,"{'ehuber', 'ekubota', 'pbellec'}",3,1.0,0.0
sub-NDARVP281CJ4_T1w__ax_120,6,"{'jyeatman ', 'akeshavan', 'sliew', 'satra', 'binarybottle', 'cjmarkie'}",6,0.8333333333333334,0.408248290463863
sub-NDARVP281CJ4_T1w__ax_140,4,"{'akeshavan', 'Dylan', 'cjmarkie'}",3,1.0,0.0
sub-NDARVP281CJ4_T1w__ax_160,2,{'cjmarkie'},1,1.0,0.0
sub-NDARVP281CJ4_T1w__ax_80,4,"{'Dnkennedy', 'ekubota'}",2,1.0,0.0
sub-NDARVT231LJG_T1w__ax_100,5,"{'akeshavan', 'cjmarkie', 'ehuber'}",3,0.8,0.4472135954999579
sub-NDARVT231LJG_T1w__ax_120,9,"{'akeshavan', 'cjmarkie', 'ekubota', 'cMadan'}",4,0.6666666666666666,0.5
sub-NDARVT231LJG_T1w__ax_140,3,"{'dnkennedy', 'cjmarkie', 'andronovhopf'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVT231LJG_T1w__ax_60,6,"{'Dylan', 'dnkennedy', 'akeshavan', 'another_anisha', 'satra'}",5,0.6666666666666666,0.5163977794943223
sub-NDARVT231LJG_T1w__ax_80,4,"{'Dnkennedy', 'Dylan', 'ekubota'}",3,1.0,0.0
sub-NDARVT488RXJ_T1w__ax_112,4,"{'Dylan', 'gkiar', 'dnkennedy', 'ekubota'}",4,1.0,0.0
sub-NDARVT488RXJ_T1w__ax_132,5,"{'akeshavan', 'bv42', 'Kesh', 'pdonnelly'}",4,0.8,0.44721359549995804
sub-NDARVT488RXJ_T1w__ax_52,2,"{'Dylan', 'ekubota'}",2,0.5,0.7071067811865476
sub-NDARVT488RXJ_T1w__ax_72,3,"{'anisha', 'Dnkennedy', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVT488RXJ_T1w__ax_92,6,"{'akeshavan', 'Dnkennedy', 'cjmarkie', 'pdonnelly'}",4,0.6666666666666666,0.5163977794943223
sub-NDARVU683CTN_T1w__ax_112,6,"{'dnkennedy', 'gkiar', 'ehuber', 'satra', 'ekubota', 'anisha'}",6,1.0,0.0
sub-NDARVU683CTN_T1w__ax_132,6,"{'Dnkennedy', 'satra', 'dnkennedy'}",3,1.0,0.0
sub-NDARVU683CTN_T1w__ax_52,5,"{'akeshavan', 'cjmarkie', 'pdonnelly'}",3,0.6,0.5477225575051662
sub-NDARVU683CTN_T1w__ax_72,2,"{'Dnkennedy', 'binarybottle'}",2,1.0,0.0
sub-NDARVU683CTN_T1w__ax_92,10,"{'Dylan', 'akeshavan', 'ehuber', 'ekubota', 'cMadan', 'cjmarkie', 'arokem'}",7,0.7,0.48304589153964794
sub-NDARVV174JHW_T1w__ax_105,4,"{'Dylan', 'satra', 'gkiar', 'Dnkennedy'}",4,0.25,0.5
sub-NDARVV174JHW_T1w__ax_125,4,"{'Dylan', 'Dnkennedy', 'arokem'}",3,0.75,0.5
sub-NDARVV174JHW_T1w__ax_145,4,"{'Dylan', 'cjmarkie', 'cMadan', 'pdonnelly'}",4,0.5,0.5773502691896257
sub-NDARVV174JHW_T1w__ax_65,3,"{'Dylan', 'vkeshavan', 'ehuber'}",3,0.0,0.0
sub-NDARVV174JHW_T1w__ax_85,7,"{'anisha', 'bv42', 'pdonnelly', 'arokem'}",4,0.5714285714285714,0.5345224838248488
sub-NDARVV199XK2_T1w__ax_113,3,"{'Dnkennedy', 'akeshavan', 'andronovhopf'}",3,0.6666666666666666,0.5773502691896258
sub-NDARVV199XK2_T1w__ax_133,4,"{'Dnkennedy', 'cjmarkie', 'ehuber'}",3,0.5,0.5773502691896257
sub-NDARVV199XK2_T1w__ax_53,8,"{'Dnkennedy', 'Dylan', '62442katieb', 'akeshavan', 'gkiar', 'pbellec', 'cjmarkie'}",7,0.75,0.4629100498862757
sub-NDARVV199XK2_T1w__ax_73,5,"{'Dnkennedy', 'gkiar', 'cMadan', 'cjmarkie'}",4,0.6,0.5477225575051662
sub-NDARVV199XK2_T1w__ax_93,5,"{'Dylan', 'Dnkennedy', 'akeshavan', 'ehuber', 'binarybottle'}",5,0.6,0.5477225575051662
sub-NDARVX162AZU_T1w__ax_117,5,"{'Dnkennedy', 'satra', 'Dylan', 'dnkennedy'}",4,1.0,0.0
sub-NDARVX162AZU_T1w__ax_137,2,"{'Dnkennedy', 'satra'}",2,1.0,0.0
sub-NDARVX162AZU_T1w__ax_157,4,"{'Dylan', 'gkiar', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARVX162AZU_T1w__ax_77,4,"{'anisha', 'Dylan', 'cjmarkie'}",3,1.0,0.0
sub-NDARVX162AZU_T1w__ax_97,4,"{'Dylan', 'cjmarkie', 'another_anisha', 'ehuber'}",4,1.0,0.0
sub-NDARVX292KKC_T1w__ax_114,6,"{'Dnkennedy', 'ekubota', 'ehuber'}",3,0.5,0.5477225575051661
sub-NDARVX292KKC_T1w__ax_134,9,"{'Dylan', 'Dnkennedy', 'dnkennedy', '62442katieb', 'pbellec'}",5,0.6666666666666666,0.5
sub-NDARVX292KKC_T1w__ax_154,6,"{'Dylan', 'dnkennedy', 'cjmarkie', 'anisha'}",4,1.0,0.0
sub-NDARVX292KKC_T1w__ax_74,6,"{'Dylan', 'Dnkennedy', 'gkiar', 'ehuber', 'ekubota'}",5,1.0,0.0
sub-NDARVX292KKC_T1w__ax_94,5,"{'Dnkennedy', 'Dylan', 'akeshavan', 'anisha', 'cjmarkie'}",5,1.0,0.0
sub-NDARVY007TEJ_T1w__ax_107,5,"{'Dnkennedy', 'gkiar', 'dnkennedy', 'ehuber'}",4,1.0,0.0
sub-NDARVY007TEJ_T1w__ax_127,5,"{'akeshavan', 'Dylan', 'cjmarkie', 'pdonnelly'}",4,0.4,0.5477225575051662
sub-NDARVY007TEJ_T1w__ax_147,2,"{'arokem', 'pbellec'}",2,0.0,0.0
sub-NDARVY007TEJ_T1w__ax_67,5,"{'anisha', 'Dylan', 'cjmarkie', 'another_anisha'}",4,0.4,0.5477225575051662
sub-NDARVY007TEJ_T1w__ax_87,6,"{'Dylan', 'cjmarkie', 'ehuber'}",3,0.8333333333333334,0.408248290463863
sub-NDARVY366HWJ_T1w__ax_113,3,"{'Dylan', 'dnkennedy', 'jyeatman '}",3,1.0,0.0
sub-NDARVY366HWJ_T1w__ax_133,9,"{'dnkennedy', 'Kesh', 'gkiar', 'ekubota', 'cMadan', 'cjmarkie'}",6,1.0,0.0
sub-NDARVY366HWJ_T1w__ax_53,2,"{'akeshavan', 'Dnkennedy'}",2,1.0,0.0
sub-NDARVY366HWJ_T1w__ax_73,4,"{'akeshavan', 'ehuber', 'cjmarkie', 'arokem'}",4,0.5,0.5773502691896257
sub-NDARVY366HWJ_T1w__ax_93,6,"{'akeshavan', 'binarybottle', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARWA351ZE2_T1w__ax_111,5,"{'ekubota', 'cjmarkie', 'andronovhopf'}",3,1.0,0.0
sub-NDARWA351ZE2_T1w__ax_131,2,"{'Dnkennedy', 'cjmarkie'}",2,1.0,0.0
sub-NDARWA351ZE2_T1w__ax_51,4,"{'Dylan', 'binarybottle', 'ehuber'}",3,1.0,0.0
sub-NDARWA351ZE2_T1w__ax_71,4,"{'Dylan', 'ekubota', 'arokem'}",3,1.0,0.0
sub-NDARWA351ZE2_T1w__ax_91,6,"{'Dylan', 'satra', 'akeshavan', '62442katieb'}",4,1.0,0.0
sub-NDARWA513WM2_T1w__ax_111,3,"{'Dnkennedy', 'Dylan'}",2,1.0,0.0
sub-NDARWA513WM2_T1w__ax_131,5,"{'bv42', 'cjmarkie', 'Kesh', '62442katieb'}",4,0.6,0.5477225575051662
sub-NDARWA513WM2_T1w__ax_51,6,"{'akeshavan', 'gkiar', 'cMadan', 'ehuber'}",4,1.0,0.0
sub-NDARWA513WM2_T1w__ax_71,4,"{'anisha', 'binarybottle', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARWA513WM2_T1w__ax_91,3,"{'anisha', 'another_anisha', '62442katieb'}",3,1.0,0.0
sub-NDARWA622HHZ_T1w__ax_110,4,"{'Dnkennedy', 'ekubota'}",2,1.0,0.0
sub-NDARWA622HHZ_T1w__ax_130,7,"{'Dnkennedy', 'akeshavan', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARWA622HHZ_T1w__ax_50,4,"{'Dylan', 'dnkennedy', 'arokem', 'pbellec'}",4,0.5,0.5773502691896257
sub-NDARWA622HHZ_T1w__ax_70,4,"{'anisha', 'Dnkennedy', 'Dylan', 'ehuber'}",4,0.5,0.5773502691896257
sub-NDARWA622HHZ_T1w__ax_90,5,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'gkiar', 'ehuber'}",5,0.4,0.5477225575051662
sub-NDARWB685NUG_T1w__ax_108,3,"{'cjmarkie', 'dnkennedy', 'another_anisha'}",3,0.6666666666666666,0.5773502691896258
sub-NDARWB685NUG_T1w__ax_128,7,"{'Dylan', 'akeshavan', 'gkiar', 'ehuber', 'satra', 'ekubota', 'cjmarkie'}",7,0.8571428571428571,0.37796447300922725
sub-NDARWB685NUG_T1w__ax_148,3,"{'Dnkennedy', 'gkiar', 'Dylan'}",3,0.6666666666666666,0.5773502691896258
sub-NDARWB685NUG_T1w__ax_68,3,"{'Dnkennedy', 'Dylan', 'cjmarkie'}",3,1.0,0.0
sub-NDARWB685NUG_T1w__ax_88,8,"{'62442katieb', 'ehuber', 'binarybottle', 'ekubota', 'cjmarkie'}",5,1.0,0.0
sub-NDARWB943YY9_T1w__ax_104,8,"{'Dnkennedy', 'Dylan', 'akeshavan', 'cMadan', 'bv42', 'cjmarkie'}",6,0.875,0.3535533905932738
sub-NDARWB943YY9_T1w__ax_144,4,"{'Dylan', 'akeshavan', 'pdonnelly', 'ekubota'}",4,0.5,0.5773502691896257
sub-NDARWB943YY9_T1w__ax_64,6,"{'Dylan', 'cjmarkie', 'andronovhopf', 'cMadan'}",4,0.6666666666666666,0.5163977794943223
sub-NDARWB943YY9_T1w__ax_84,5,"{'Dylan', 'cjmarkie', 'ekubota'}",3,0.8,0.4472135954999579
sub-NDARWC737UJ0_T1w__ax_101,2,"{'Dylan', 'Dnkennedy'}",2,0.5,0.7071067811865476
sub-NDARWC737UJ0_T1w__ax_121,6,"{'binarybottle', 'cjmarkie', 'ehuber', 'andronovhopf'}",4,0.6666666666666666,0.5163977794943223
sub-NDARWC737UJ0_T1w__ax_141,3,"{'anisha', 'Dnkennedy', 'gkiar'}",3,0.3333333333333333,0.5773502691896258
sub-NDARWC737UJ0_T1w__ax_61,4,"{'akeshavan', 'cMadan', 'ehuber'}",3,0.75,0.5
sub-NDARWC737UJ0_T1w__ax_81,6,"{'Dylan', 'Dnkennedy', 'satra', 'binarybottle'}",4,1.0,0.0
sub-NDARWE145GN9_T1w__ax_109,5,"{'Dylan', 'Dnkennedy', 'dnkennedy'}",3,1.0,0.0
sub-NDARWE145GN9_T1w__ax_129,5,"{'Dnkennedy', 'gkiar', 'ehuber', 'satra', 'cjmarkie'}",5,0.8,0.4472135954999579
sub-NDARWE145GN9_T1w__ax_149,7,"{'anisha', 'Dnkennedy', 'Dylan', 'another_anisha'}",4,1.0,0.0
sub-NDARWE145GN9_T1w__ax_69,8,"{'ehuber', 'ekubota', 'cMadan', 'anisha', 'cjmarkie', 'arokem'}",6,0.75,0.4629100498862757
sub-NDARWE145GN9_T1w__ax_89,5,"{'Dnkennedy', 'arokem', 'ekubota', 'andronovhopf'}",4,0.8,0.4472135954999579
sub-NDARWF090RZ7_T1w__ax_109,2,"{'ekubota', '62442katieb'}",2,1.0,0.0
sub-NDARWF090RZ7_T1w__ax_129,3,"{'cMadan', 'another_anisha'}",2,1.0,0.0
sub-NDARWF090RZ7_T1w__ax_49,6,"{'Dylan', 'jyeatman ', 'akeshavan', 'ekubota', 'anisha', 'cjmarkie'}",6,0.8333333333333334,0.408248290463863
sub-NDARWF090RZ7_T1w__ax_69,3,"{'ekubota', 'andronovhopf', 'pbellec'}",3,1.0,0.0
sub-NDARWF090RZ7_T1w__ax_89,4,"{'akeshavan', 'Dylan', 'dnkennedy', 'ehuber'}",4,1.0,0.0
sub-NDARWF122UUJ_T1w__ax_106,5,"{'Dylan', 'Dnkennedy', 'cjmarkie', 'arokem'}",4,1.0,0.0
sub-NDARWF122UUJ_T1w__ax_126,7,"{'Dnkennedy', 'cjmarkie', 'akeshavan', 'pdonnelly'}",4,0.8571428571428571,0.37796447300922725
sub-NDARWF122UUJ_T1w__ax_146,4,"{'Dnkennedy', 'pdonnelly', 'ekubota'}",3,0.75,0.5
sub-NDARWF122UUJ_T1w__ax_66,8,"{'gkiar', 'ehuber', 'ekubota', 'cMadan', 'cjmarkie'}",5,0.875,0.3535533905932738
sub-NDARWF122UUJ_T1w__ax_86,2,"{'Dylan', 'arokem'}",2,1.0,0.0
sub-NDARWG831JJ8_T1w__ax_100,5,"{'Dnkennedy', 'Dylan', 'cjmarkie', 'ehuber'}",4,0.8,0.4472135954999579
sub-NDARWG831JJ8_T1w__ax_120,4,"{'akeshavan', 'satra', 'arokem'}",3,1.0,0.0
sub-NDARWG831JJ8_T1w__ax_140,6,"{'Dylan', 'Kesh', 'ekubota', 'cMadan', 'cjmarkie', 'andronovhopf'}",6,0.8333333333333334,0.408248290463863
sub-NDARWG831JJ8_T1w__ax_60,5,"{'Dylan', 'ekubota', 'Dnkennedy', 'ehuber'}",4,1.0,0.0
sub-NDARWG831JJ8_T1w__ax_80,5,"{'Dnkennedy', 'cjmarkie', 'ekubota', 'jyeatman '}",4,1.0,0.0
sub-NDARWJ019VGU_T1w__ax_105,4,"{'gkiar', 'cjmarkie', 'andronovhopf'}",3,1.0,0.0
sub-NDARWJ019VGU_T1w__ax_125,4,"{'ekubota', 'binarybottle', 'cMadan', 'arokem'}",4,1.0,0.0
sub-NDARWJ019VGU_T1w__ax_145,5,"{'Dylan', 'Kesh', '62442katieb', 'pdonnelly', 'ekubota'}",5,1.0,0.0
sub-NDARWJ019VGU_T1w__ax_65,3,"{'Dylan', 'ekubota', 'arokem'}",3,1.0,0.0
sub-NDARWJ019VGU_T1w__ax_85,6,"{'Kesh', 'pdonnelly', 'ekubota', 'bv42', 'cjmarkie', 'arokem'}",6,0.8333333333333334,0.408248290463863
sub-NDARWJ087HKJ_T1w__ax_115,5,"{'Dnkennedy', 'Dylan', 'dnkennedy'}",3,1.0,0.0
sub-NDARWJ087HKJ_T1w__ax_135,3,"{'Dnkennedy', 'another_anisha', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARWJ087HKJ_T1w__ax_55,5,"{'Dnkennedy', 'cjmarkie', 'ehuber', 'ekubota', 'cMadan'}",5,1.0,0.0
sub-NDARWJ087HKJ_T1w__ax_75,3,{'akeshavan'},1,0.6666666666666666,0.5773502691896258
sub-NDARWJ087HKJ_T1w__ax_95,5,"{'Dnkennedy', 'gkiar', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARWJ217HDQ_T1w__ax_110,4,"{'Dnkennedy', 'satra', 'Dylan'}",3,0.25,0.5
sub-NDARWJ217HDQ_T1w__ax_130,4,"{'dnkennedy', 'ehuber', 'cMadan'}",3,0.5,0.5773502691896257
sub-NDARWJ217HDQ_T1w__ax_150,4,"{'satra', 'dnkennedy', 'cjmarkie', 'ekubota'}",4,0.5,0.5773502691896257
sub-NDARWJ217HDQ_T1w__ax_170,7,"{'Dylan', 'dnkennedy', 'gkiar', 'anisha', 'cjmarkie'}",5,0.0,0.0
sub-NDARWJ217HDQ_T1w__ax_90,6,"{'jyeatman ', 'akeshavan', 'ehuber', 'ekubota', 'cjmarkie'}",5,0.6666666666666666,0.5163977794943223
sub-NDARWK065NJ9_T1w__ax_106,3,"{'Dylan', 'sliew', 'Dnkennedy'}",3,0.6666666666666666,0.5773502691896258
sub-NDARWK065NJ9_T1w__ax_126,8,"{'anisha', 'ekubota', 'cjmarkie', 'ehuber'}",4,0.5,0.5345224838248488
sub-NDARWK065NJ9_T1w__ax_146,3,"{'dnkennedy', 'ekubota'}",2,0.6666666666666666,0.5773502691896258
sub-NDARWK065NJ9_T1w__ax_166,5,"{'Dylan', 'dnkennedy', 'ehuber', 'satra', 'cjmarkie'}",5,0.8,0.4472135954999579
sub-NDARWK065NJ9_T1w__ax_86,4,"{'Dylan', 'ehuber', 'another_anisha', 'ekubota'}",4,1.0,0.0
sub-NDARWM319UU2_T1w__ax_100,4,"{'gkiar', 'ehuber', 'ekubota'}",3,0.75,0.5
sub-NDARWM319UU2_T1w__ax_120,5,"{'Dylan', 'akeshavan', 'cjmarkie', 'cMadan'}",4,0.8,0.4472135954999579
sub-NDARWM319UU2_T1w__ax_140,5,"{'Dnkennedy', 'gkiar', 'anisha', 'spa', 'cjmarkie'}",5,1.0,0.0
sub-NDARWM319UU2_T1w__ax_160,5,"{'Dnkennedy', 'binarybottle', 'dnkennedy', 'ekubota'}",4,1.0,0.0
sub-NDARWM319UU2_T1w__ax_80,6,"{'Dnkennedy', 'Dylan', 'another_anisha', 'arokem'}",4,1.0,0.0
sub-NDARWM527PRT_T1w__ax_101,4,"{'Dylan', 'cjmarkie', 'ekubota'}",3,1.0,0.0
sub-NDARWM527PRT_T1w__ax_121,6,"{'Dylan', 'satra', 'dnkennedy'}",3,0.6666666666666666,0.5163977794943223
sub-NDARWM527PRT_T1w__ax_141,7,"{'Dylan', 'Dnkennedy', 'pdonnelly'}",3,0.5714285714285714,0.5345224838248488
sub-NDARWM527PRT_T1w__ax_61,4,"{'Dylan', 'satra', 'gkiar', 'Dnkennedy'}",4,1.0,0.0
sub-NDARWM527PRT_T1w__ax_81,8,"{'Dylan', 'Dnkennedy', 'sliew', 'ekubota', 'cMadan', 'cjmarkie'}",6,0.875,0.3535533905932738
sub-NDARWP237VB3_T1w__ax_100,4,"{'Dylan', 'dnkennedy', 'arokem'}",3,1.0,0.0
sub-NDARWP237VB3_T1w__ax_120,12,"{'Kesh', 'akeshavan', 'ehuber', 'pdonnelly', 'ekubota', 'arokem'}",6,0.9166666666666666,0.2886751345948128
sub-NDARWP237VB3_T1w__ax_140,2,"{'Dylan', 'ekubota'}",2,1.0,0.0
sub-NDARWP237VB3_T1w__ax_60,3,"{'akeshavan', 'ekubota'}",2,1.0,0.0
sub-NDARWP237VB3_T1w__ax_80,4,"{'Dnkennedy', 'pdonnelly', 'fpereira'}",3,1.0,0.0
sub-NDARWP595TE6_T1w__ax_104,2,"{'Dnkennedy', 'dnkennedy'}",2,1.0,0.0
sub-NDARWP595TE6_T1w__ax_124,5,"{'Dnkennedy', 'binarybottle', 'ehuber', 'ekubota'}",4,0.6,0.5477225575051662
sub-NDARWP595TE6_T1w__ax_144,5,"{'Kesh', 'gkiar', 'binarybottle', 'ekubota', 'bv42'}",5,0.8,0.4472135954999579
sub-NDARWP595TE6_T1w__ax_64,5,"{'Dnkennedy', 'sliew', 'gkiar', 'jyeatman '}",4,0.4,0.5477225575051662
sub-NDARWP595TE6_T1w__ax_84,6,"{'Dylan', 'dnkennedy', 'cjmarkie', 'ekubota'}",4,0.6666666666666666,0.5163977794943223
sub-NDARWP634RZL_T1w__ax_108,5,"{'Dnkennedy', 'Dylan'}",2,1.0,0.0
sub-NDARWP634RZL_T1w__ax_128,4,"{'gkiar', 'dnkennedy', 'cjmarkie', 'Danjonpeterson '}",4,1.0,0.0
sub-NDARWP634RZL_T1w__ax_148,5,"{'Dnkennedy', 'binarybottle', 'cjmarkie', 'cMadan'}",4,0.8,0.4472135954999579
sub-NDARWP634RZL_T1w__ax_68,6,"{'Dylan', 'akeshavan', 'gkiar', 'satra', 'ekubota'}",5,0.3333333333333333,0.5163977794943223
sub-NDARWP634RZL_T1w__ax_88,3,"{'akeshavan', 'Kesh', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARWP954GPJ_T1w__ax_101,5,"{'Dylan', 'akeshavan', 'ehuber', 'satra', 'cjmarkie'}",5,0.0,0.0
sub-NDARWP954GPJ_T1w__ax_121,5,"{'Dnkennedy', 'Dylan', 'dnkennedy', 'jyeatman ', 'anisha'}",5,0.0,0.0
sub-NDARWP954GPJ_T1w__ax_141,3,"{'Dylan', 'cjmarkie', 'Kesh'}",3,0.3333333333333333,0.5773502691896258
sub-NDARWP954GPJ_T1w__ax_61,3,"{'gkiar', 'cjmarkie', 'arokem'}",3,0.0,0.0
sub-NDARWP954GPJ_T1w__ax_81,5,"{'Dylan', 'akeshavan', 'ehuber', 'pdonnelly', 'ekubota'}",5,0.0,0.0
sub-NDARWR678HLF_T1w__ax_110,7,"{'Dnkennedy', 'binarybottle', 'satra', 'jyeatman '}",4,1.0,0.0
sub-NDARWR678HLF_T1w__ax_130,5,"{'binarybottle', 'armin', 'ehuber', 'ekubota'}",4,0.4,0.5477225575051662
sub-NDARWR678HLF_T1w__ax_50,4,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'another_anisha'}",4,1.0,0.0
sub-NDARWR678HLF_T1w__ax_70,8,"{'dnkennedy', 'akeshavan', 'ekubota', 'cMadan', 'cjmarkie'}",5,0.75,0.4629100498862757
sub-NDARWR678HLF_T1w__ax_90,4,"{'Dylan', 'Dnkennedy', 'arokem'}",3,0.75,0.5
sub-NDARWR732NZE_T1w__ax_100,5,"{'akeshavan', 'ehuber', 'ekubota', 'cMadan', 'arokem'}",5,0.4,0.5477225575051662
sub-NDARWR732NZE_T1w__ax_120,8,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'jyeatman ', 'cjmarkie'}",5,0.125,0.3535533905932738
sub-NDARWR732NZE_T1w__ax_140,6,"{'akeshavan', 'satra', 'Dnkennedy', 'dnkennedy'}",4,0.16666666666666666,0.408248290463863
sub-NDARWR732NZE_T1w__ax_60,4,"{'Dylan', 'Dnkennedy'}",2,0.0,0.0
sub-NDARWR732NZE_T1w__ax_80,5,"{'Dylan', 'Dnkennedy', 'jyeatman ', 'sliew', 'binarybottle'}",5,0.2,0.44721359549995804
sub-NDARWT389BYY_T1w__ax_114,5,"{'Dnkennedy', 'dnkennedy', 'akeshavan', 'ehuber', 'cjmarkie'}",5,0.2,0.44721359549995804
sub-NDARWT389BYY_T1w__ax_134,4,"{'Dnkennedy', 'ehuber', 'dnkennedy', 'ekubota'}",4,0.25,0.5
sub-NDARWT389BYY_T1w__ax_54,4,"{'Dylan', 'Dnkennedy', 'cjmarkie'}",3,0.0,0.0
sub-NDARWT389BYY_T1w__ax_74,6,"{'Dylan', 'dnkennedy', 'ekubota', 'cMadan'}",4,0.0,0.0
sub-NDARWT389BYY_T1w__ax_94,3,"{'cjmarkie', 'pdonnelly', 'arokem'}",3,0.0,0.0
sub-NDARWT449PUN_T1w__ax_104,4,"{'Dylan', 'Dnkennedy', 'ehuber'}",3,0.75,0.5
sub-NDARWT449PUN_T1w__ax_124,6,"{'Dnkennedy', 'gkiar', 'another_anisha', 'jyeatman '}",4,1.0,0.0
sub-NDARWT449PUN_T1w__ax_44,5,"{'akeshavan', 'arokem', 'bv42', 'ekubota'}",4,0.2,0.44721359549995804
